freq (GHz),S11_real,S11_imag,S21_real,S21_imag,S12_real,S12_imag,S22_real,S22_imag
2600000000.0,0.000677538799622,-0.00860412378022,0.99832269547,-0.0351321260029,0.99832269547,-0.0351321260029,0.000677538799622,-0.00860412378022
2700000000.0,0.000654382904567,-0.00893461716199,0.998269206854,-0.0364828437019,0.998269206854,-0.0364828437019,0.000654382904566,-0.00893461716199
2800000000.0,0.000630317580667,-0.00926505779307,0.99821379647,-0.0378335002343,0.99821379647,-0.0378335002343,0.000630317580667,-0.00926505779307
2900000000.0,0.000605344282169,-0.00959544343504,0.998156463,-0.0391840929829,0.998156463,-0.0391840929829,0.000605344282169,-0.00959544343504
3000000000.0,0.000579464340175,-0.00992577184421,0.998097205258,-0.0405346193168,0.998097205258,-0.0405346193168,0.000579464340175,-0.00992577184421
3100000000.0,0.000552678978144,-0.0102560407716,0.998036022178,-0.041885076592,0.998036022178,-0.041885076592,0.000552678978144,-0.0102560407716
3200000000.0,0.000524989325114,-0.0105862479633,0.997972912795,-0.0432354621523,0.997972912795,-0.0432354621523,0.000524989325114,-0.0105862479633
3300000000.0,0.000496396427059,-0.0109163911603,0.99790787624,-0.0445857733296,0.99790787624,-0.0445857733296,0.000496396427059,-0.0109163911603
3400000000.0,0.000466901256664,-0.0112464680989,0.997840911725,-0.0459360074448,0.997840911725,-0.0459360074448,0.000466901256664,-0.0112464680989
3500000000.0,0.000436504721814,-0.0115764765106,0.997772018538,-0.0472861618081,0.997772018538,-0.0472861618081,0.000436504721814,-0.0115764765106
3600000000.0,0.000405207672964,-0.0119064141224,0.997701196035,-0.0486362337192,0.997701196035,-0.0486362337192,0.000405207672963,-0.0119064141224
3700000000.0,0.000373010909583,-0.0122362786569,0.997628443633,-0.0499862204685,0.997628443633,-0.0499862204685,0.000373010909583,-0.0122362786569
3800000000.0,0.000339915185805,-0.0125660678323,0.997553760803,-0.0513361193366,0.997553760803,-0.0513361193366,0.000339915185805,-0.0125660678323
3900000000.0,0.000305921215396,-0.0128957793624,0.99747714707,-0.0526859275953,0.99747714707,-0.0526859275953,0.000305921215396,-0.0128957793624
4000000000.0,0.000271029676153,-0.0132254109572,0.997398602003,-0.0540356425078,0.997398602003,-0.0540356425078,0.000271029676153,-0.0132254109572
4100000000.0,0.000235241213782,-0.0135549603226,0.997318125216,-0.0553852613286,0.997318125216,-0.0553852613286,0.000235241213782,-0.0135549603226
4200000000.0,0.000198556445368,-0.0138844251603,0.99723571636,-0.0567347813048,0.99723571636,-0.0567347813048,0.000198556445367,-0.0138844251603
4300000000.0,0.000160975962441,-0.0142138031687,0.997151375123,-0.0580841996752,0.997151375123,-0.0580841996752,0.000160975962442,-0.0142138031687
4400000000.0,0.000122500333747,-0.0145430920421,0.997065101229,-0.0594335136715,0.997065101229,-0.0594335136715,0.000122500333747,-0.0145430920421
4500000000.0,8.31301076951e-05,-0.0148722894714,0.99697689443,-0.0607827205181,0.99697689443,-0.0607827205181,8.31301076953e-05,-0.0148722894714
4600000000.0,4.28658145937e-05,-0.0152013931439,0.996886754509,-0.0621318174324,0.996886754509,-0.0621318174324,4.28658145937e-05,-0.0152013931439
4700000000.0,1.70796863119e-06,-0.0155304007435,0.996794681276,-0.0634808016252,0.996794681276,-0.0634808016252,1.70796863119e-06,-0.0155304007435
4800000000.0,-4.03429303124e-05,-0.0158593099508,0.996700674565,-0.0648296703008,0.996700674565,-0.0648296703008,-4.03429303123e-05,-0.0158593099508
4900000000.0,-8.32863950375e-05,-0.0161881184432,0.996604734237,-0.0661784206572,0.996604734237,-0.0661784206572,-8.32863950379e-05,-0.0161881184432
