freq (GHz),S11_real,S11_imag,S21_real,S21_imag,S12_real,S12_imag,S22_real,S22_imag
3000000000.0,-0.771159874402,-0.418075506156,0.228768279891,-0.421032769813,0.228768279891,-0.421032769813,-0.771159874402,-0.418075506156
3100000000.0,-0.782511736069,-0.4104752666,0.217415992068,-0.413531766916,0.217415992068,-0.413531766916,-0.782511736069,-0.4104752666
3200000000.0,-0.793110368582,-0.402961942221,0.206816923324,-0.406117734027,0.206816923324,-0.406117734027,-0.793110368582,-0.402961942221
3300000000.0,-0.80301390701,-0.395556354259,0.196912938523,-0.398811493269,0.196912938523,-0.398811493269,-0.80301390701,-0.395556354259
3400000000.0,-0.812275884894,-0.388274668709,0.187650504052,-0.391629211494,0.187650504052,-0.391629211494,-0.812275884894,-0.388274668709
3500000000.0,-0.820945519495,-0.38112919386,0.178980402589,-0.38458319783,0.178980402589,-0.38458319783,-0.820945519495,-0.38112919386
3600000000.0,-0.829068007546,-0.374129049772,0.17085743734,-0.377682573155,0.17085743734,-0.377682573155,-0.829068007546,-0.374129049772
3700000000.0,-0.836684820933,-0.367280729213,0.163240136362,-0.370933831034,0.163240136362,-0.370933831034,-0.836684820933,-0.367280729213
3800000000.0,-0.843833995067,-0.36058856694,0.156090464191,-0.364341307004,0.156090464191,-0.364341307004,-0.843833995067,-0.36058856694
3900000000.0,-0.850550405196,-0.354055131785,0.149373545526,-0.357907570661,0.149373545526,-0.357907570661,-0.850550405196,-0.354055131785
4000000000.0,-0.856866027766,-0.347681553857,0.14305740387,-0.351633752856,0.14305740387,-0.351633752856,-0.856866027766,-0.347681553857
4100000000.0,-0.862810185214,-0.341467797297,0.137112716743,-0.345519818461,0.137112716743,-0.345519818461,-0.862810185214,-0.341467797297
4200000000.0,-0.86840977353,-0.335412887398,0.131512588104,-0.339564793481,0.131512588104,-0.339564793481,-0.86840977353,-0.335412887398
4300000000.0,-0.873689472594,-0.329515099508,0.126232338031,-0.333766953962,0.126232338031,-0.333766953962,-0.873689472594,-0.329515099508
4400000000.0,-0.878671939691,-0.323772115958,0.121249309198,-0.328123982918,0.121249309198,-0.328123982918,-0.878671939691,-0.323772115958
4500000000.0,-0.883377986936,-0.318181156238,0.116542689446,-0.32263310051,0.116542689446,-0.32263310051,-0.883377986936,-0.318181156238
4600000000.0,-0.887826743503,-0.312739084814,0.11209334956,-0.317291171859,0.11209334956,-0.317291171859,-0.887826743503,-0.312739084814
4700000000.0,-0.89203580364,-0.30744250025,0.107883695255,-0.312094796175,0.107883695255,-0.312094796175,-0.89203580364,-0.30744250025
4800000000.0,-0.896021361495,-0.302287808719,0.103897532343,-0.307040380262,0.103897532343,-0.307040380262,-0.896021361495,-0.302287808719
4900000000.0,-0.89979833379,-0.297271284467,0.100119944067,-0.302124198985,0.100119944067,-0.302124198985,-0.89979833379,-0.297271284467
5000000000.0,-0.903380471326,-0.292389119378,0.0965371795845,-0.29734244484,0.0965371795845,-0.29734244484,-0.903380471326,-0.292389119378
5100000000.0,-0.906780460299,-0.287637463454,0.0931365526673,-0.292691268426,0.0931365526673,-0.292691268426,-0.906780460299,-0.287637463454
5200000000.0,-0.910010014294,-0.283012457701,0.0899063496928,-0.288166811341,0.0899063496928,-0.288166811341,-0.910010014294,-0.283012457701
5300000000.0,-0.913079957832,-0.278510260693,0.086835746106,-0.283765232735,0.086835746106,-0.283765232735,-0.913079957832,-0.278510260693
5400000000.0,-0.91600030222,-0.27412706986,0.0839147305654,-0.27948273061,0.0839147305654,-0.27948273061,-0.91600030222,-0.27412706986
5500000000.0,-0.918780314436,-0.269859138387,0.0811340360573,-0.275315558714,0.0811340360573,-0.275315558714,-0.918780314436,-0.269859138387
5600000000.0,-0.921428579704,-0.265702788468,0.0784850773263,-0.271260039793,0.0784850773263,-0.271260039793,-0.921428579704,-0.265702788468
5700000000.0,-0.923953058342,-0.261654421525,0.0759598940201,-0.267312575816,0.0759598940201,-0.267312575816,-0.923953058342,-0.261654421525
5800000000.0,-0.926361137446,-0.257710525915,0.0735510990087,-0.263469655679,0.0735510990087,-0.263469655679,-0.926361137446,-0.257710525915
5900000000.0,-0.928659677895,-0.253867682563,0.0712518313813,-0.259727860837,0.0712518313813,-0.259727860837,-0.928659677895,-0.253867682563
6000000000.0,-0.930855057117,-0.250122568877,0.0690557136771,-0.256083869224,0.0690557136771,-0.256083869224,-0.930855057117,-0.250122568877
6100000000.0,-0.932953208033,-0.246471961258,0.0669568129431,-0.252534457761,0.0669568129431,-0.252534457761,-0.932953208033,-0.246471961258
6200000000.0,-0.934959654533,-0.242912736453,0.0649496052565,-0.249076503707,0.0649496052565,-0.249076503707,-0.934959654533,-0.242912736453
6300000000.0,-0.936879543822,-0.239441871966,0.0630289433804,-0.245706985074,0.0630289433804,-0.245706985074,-0.936879543822,-0.239441871966
6400000000.0,-0.938717675926,-0.236056445714,0.0611900272571,-0.242422980282,0.0611900272571,-0.242422980282,-0.938717675926,-0.236056445714
6500000000.0,-0.94047853063,-0.232753635063,0.0594283770697,-0.239221667193,0.0594283770697,-0.239221667193,-0.94047853063,-0.232753635063
6600000000.0,-0.942166292089,-0.229530715378,0.0577398086319,-0.236100321667,0.0577398086319,-0.236100321667,-0.942166292089,-0.229530715378
6700000000.0,-0.943784871328,-0.22638505819,0.0561204108865,-0.233056315724,0.0561204108865,-0.233056315724,-0.943784871328,-0.22638505819
6800000000.0,-0.94533792683,-0.223314129068,0.0545665253184,-0.230087115417,0.0545665253184,-0.230087115417,-0.94533792683,-0.223314129068
6900000000.0,-0.946828883389,-0.22031548526,0.053074727103,-0.227190278475,0.053074727103,-0.227190278475,-0.946828883389,-0.22031548526
7000000000.0,-0.948260949382,-0.217386773171,0.0516418078318,-0.224363451784,0.0516418078318,-0.224363451784,-0.948260949382,-0.217386773171
7100000000.0,-0.94963713261,-0.214525725729,0.0502647596705,-0.221604368743,0.0502647596705,-0.221604368743,-0.94963713261,-0.214525725729
7200000000.0,-0.950960254843,-0.211730159666,0.0489407608201,-0.218910846561,0.0489407608201,-0.218910846561,-0.950960254843,-0.211730159666
7300000000.0,-0.952232965165,-0.20899797277,0.0476671621624,-0.216280783491,0.0476671621624,-0.216280783491,-0.952232965165,-0.20899797277
7400000000.0,-0.953457752257,-0.206327141107,0.0464414749855,-0.21371215607,0.0464414749855,-0.21371215607,-0.953457752257,-0.206327141107
7500000000.0,-0.954636955685,-0.203715716265,0.0452613596925,-0.211203016351,0.0452613596925,-0.211203016351,-0.954636955685,-0.203715716265
7600000000.0,-0.955772776293,-0.201161822615,0.0441246154067,-0.208751489168,0.0441246154067,-0.208751489168,-0.955772776293,-0.201161822615
7700000000.0,-0.956867285783,-0.198663654615,0.0430291703946,-0.20635576944,0.0430291703946,-0.20635576944,-0.956867285783,-0.198663654615
7800000000.0,-0.957922435541,-0.196219474161,0.0419730732371,-0.204014119526,0.0419730732371,-0.204014119526,-0.957922435541,-0.196219474161
7900000000.0,-0.958940064789,-0.193827608006,0.0409544846824,-0.201724866638,0.0409544846824,-0.201724866638,-0.958940064789,-0.193827608006
8000000000.0,-0.959921908099,-0.191486445238,0.0399716701238,-0.199486400322,0.0399716701238,-0.199486400322,-0.959921908099,-0.191486445238
8100000000.0,-0.960869602352,-0.189194434832,0.0390229926489,-0.197297170011,0.0390229926489,-0.197297170011,-0.960869602352,-0.189194434832
8200000000.0,-0.961784693162,-0.186950083276,0.0381069066122,-0.195155682652,0.0381069066122,-0.195155682652,-0.961784693162,-0.186950083276
8300000000.0,-0.962668640821,-0.184751952281,0.0372219516871,-0.193060500409,0.0372219516871,-0.193060500409,-0.962668640821,-0.184751952281
8400000000.0,-0.963522825813,-0.182598656554,0.0363667473585,-0.19101023845,0.0363667473585,-0.19101023845,-0.963522825813,-0.182598656554
8500000000.0,-0.964348553913,-0.18048886167,0.0355399878185,-0.189003562805,0.0355399878185,-0.189003562805,-0.964348553913,-0.18048886167
8600000000.0,-0.965147060921,-0.178421282005,0.0347404372334,-0.187039188308,0.0347404372334,-0.187039188308,-0.965147060921,-0.178421282005
8700000000.0,-0.965919517054,-0.176394678759,0.0339669253519,-0.185115876614,0.0339669253519,-0.185115876614,-0.965919517054,-0.176394678759
8800000000.0,-0.966667031029,-0.174407858049,0.0332183434265,-0.183232434299,0.0332183434265,-0.183232434299,-0.966667031029,-0.174407858049
8900000000.0,-0.967390653843,-0.17245966908,0.0324936404238,-0.181387711028,0.0324936404238,-0.181387711028,-0.967390653843,-0.17245966908
9000000000.0,-0.968091382306,-0.170549002393,0.031791819501,-0.179580597799,0.031791819501,-0.179580597799,-0.968091382306,-0.170549002393
9100000000.0,-0.968770162316,-0.168674788177,0.0311119347268,-0.177810025261,0.0311119347268,-0.177810025261,-0.968770162316,-0.168674788177
9200000000.0,-0.96942789191,-0.166835994656,0.0304530880295,-0.1760749621,0.0304530880295,-0.1760749621,-0.96942789191,-0.166835994656
9300000000.0,-0.97006542411,-0.165031626546,0.029814426353,-0.174374413494,0.029814426353,-0.174374413494,-0.97006542411,-0.165031626546
9400000000.0,-0.970683569573,-0.16326072357,0.0291951390058,-0.17270741963,0.0291951390058,-0.17270741963,-0.970683569573,-0.16326072357
9500000000.0,-0.971283099064,-0.161522359041,0.0285944551883,-0.171073054285,0.0285944551883,-0.171073054285,-0.971283099064,-0.161522359041
9600000000.0,-0.971864745763,-0.159815638504,0.0280116416848,-0.169470423472,0.0280116416848,-0.169470423472,-0.971864745763,-0.159815638504
9700000000.0,-0.972429207422,-0.158139698439,0.0274460007082,-0.167898664139,0.0274460007082,-0.167898664139,-0.972429207422,-0.158139698439
9800000000.0,-0.972977148379,-0.156493705014,0.0268968678861,-0.166356942923,0.0268968678861,-0.166356942923,-0.972977148379,-0.156493705014
9900000000.0,-0.973509201439,-0.154876852898,0.0263636103768,-0.164844454966,0.0263636103768,-0.164844454966,-0.973509201439,-0.154876852898
10000000000.0,-0.974025969638,-0.153288364123,0.0258456251083,-0.163360422774,0.0258456251083,-0.163360422774,-0.974025969638,-0.153288364123
