freq (GHz),S11_real,S11_imag,S21_real,S21_imag,S12_real,S12_imag,S22_real,S22_imag
1600000000.0,-0.688458980571,-0.461549194454,0.311449012416,-0.463640790166,0.311449012416,-0.463640790166,-0.688458980571,-0.461549194454
1700000000.0,-0.71382989047,-0.450326280432,0.286077624984,-0.452549036332,0.286077624984,-0.452549036332,-0.71382989047,-0.450326280432
1800000000.0,-0.736579858013,-0.438775276252,0.263327164678,-0.441129261845,0.263327164678,-0.441129261845,-0.736579858013,-0.438775276252
1900000000.0,-0.756999975526,-0.427112609659,0.24290653875,-0.429597897082,0.24290653875,-0.429597897082,-0.756999975526,-0.427112609659
2000000000.0,-0.775354236133,-0.415496884933,0.224551753702,-0.4181135489,0.224551753702,-0.4181135489,-0.775354236133,-0.415496884933
2100000000.0,-0.79187906178,-0.404042400317,0.208026387264,-0.40679051806,0.208026387264,-0.40679051806,-0.79187906178,-0.404042400317
2200000000.0,-0.806784388534,-0.392829742047,0.193120503076,-0.395709393263,0.193120503076,-0.395709393263,-0.806784388534,-0.392829742047
2300000000.0,-0.820255579302,-0.381914003034,0.179648737972,-0.384925269833,0.179648737972,-0.384925269833,-0.820255579302,-0.381914003034
2400000000.0,-0.832455704713,-0.371331112909,0.167448021084,-0.374474079769,0.167448021084,-0.374474079769,-0.832455704713,-0.371331112909
2500000000.0,-0.843527913384,-0.361102688074,0.156375203583,-0.364377441791,0.156375203583,-0.364377441791,-0.843527913384,-0.361102688074
2600000000.0,-0.853597730377,-0.351239733371,0.14630476021,-0.354646363018,0.14630476021,-0.354646363018,-0.853597730377,-0.351239733371
2700000000.0,-0.862775197624,-0.341745458612,0.137126648853,-0.345284055499,0.137126648853,-0.345284055499,-0.862775197624,-0.341745458612
2800000000.0,-0.871156816709,-0.332617415953,0.128744367757,-0.336288073586,0.128744367757,-0.336288073586,-0.871156816709,-0.332617415953
2900000000.0,-0.878827282522,-0.3238491177,0.121073221876,-0.327651931745,0.121073221876,-0.327651931745,-0.878827282522,-0.3238491177
3000000000.0,-0.885861012509,-0.315431257437,0.114038793618,-0.319366325683,0.114038793618,-0.319366325683,-0.885861012509,-0.315431257437
3100000000.0,-0.892323484982,-0.307352628671,0.107575604531,-0.311420050997,0.107575604531,-0.311420050997,-0.892323484982,-0.307352628671
3200000000.0,-0.898272404035,-0.299600813033,0.101625950389,-0.303800691378,0.101625950389,-0.303800691378,-0.898272404035,-0.299600813033
3300000000.0,-0.903758709909,-0.292162693048,0.0961388908263,-0.296495131376,0.0961388908263,-0.296495131376,-0.903758709909,-0.292162693048
3400000000.0,-0.908827453336,-0.28502483142,0.0910693749908,-0.289489935694,0.0910693749908,-0.289489935694,-0.908827453336,-0.28502483142
3500000000.0,-0.913518551222,-0.278173748873,0.0863774858612,-0.282771627027,0.0863774858612,-0.282771627027,-0.913518551222,-0.278173748873
3600000000.0,-0.917867439437,-0.271596124961,0.0820277874559,-0.276326886874,0.0820277874559,-0.276326886874,-0.917867439437,-0.271596124961
3700000000.0,-0.921905636753,-0.26527894051,0.0779887608972,-0.270142697979,0.0779887608972,-0.270142697979,-0.921905636753,-0.26527894051
3800000000.0,-0.925661232251,-0.259209575909,0.0742323169974,-0.264206442627,0.0742323169974,-0.264206442627,-0.925661232251,-0.259209575909
3900000000.0,-0.929159306952,-0.253375876156,0.0707333746359,-0.258505967688,0.0707333746359,-0.258505967688,-0.929159306952,-0.253375876156
4000000000.0,-0.932422298916,-0.247766190951,0.0674694956523,-0.253029624713,0.0674694956523,-0.253029624713,-0.932422298916,-0.247766190951
4100000000.0,-0.935470319817,-0.242369396192,0.0644205682756,-0.247766291432,0.0644205682756,-0.247766291432,-0.935470319817,-0.242369396192
4200000000.0,-0.938321429822,-0.237174901728,0.0615685322445,-0.242705379506,0.0615685322445,-0.242705379506,-0.938321429822,-0.237174901728
4300000000.0,-0.940991876635,-0.232172649073,0.0588971397596,-0.237836832241,0.0588971397596,-0.237836832241,-0.940991876635,-0.232172649073
4400000000.0,-0.943496303727,-0.227353101891,0.0563917472584,-0.233151115078,0.0563917472584,-0.233151115078,-0.943496303727,-0.227353101891
4500000000.0,-0.945847932013,-0.222707231414,0.0540391337333,-0.228639201008,0.0540391337333,-0.228639201008,-0.945847932013,-0.222707231414
4600000000.0,-0.948058718655,-0.218226498402,0.0518273419335,-0.224292552537,0.0518273419335,-0.224292552537,-0.948058718655,-0.218226498402
4700000000.0,-0.950139496094,-0.213902832896,0.0497455393265,-0.220103101437,0.0497455393265,-0.220103101437,-0.950139496094,-0.213902832896
4800000000.0,-0.95210009401,-0.209728612666,0.0477838961437,-0.216063227193,0.0477838961437,-0.216063227193,-0.95210009401,-0.209728612666
4900000000.0,-0.953949446479,-0.205696641048,0.0459334782214,-0.212165734847,0.0459334782214,-0.212165734847,-0.953949446479,-0.205696641048
5000000000.0,-0.955695686294,-0.20180012469,0.0441861526759,-0.208403832738,0.0441861526759,-0.208403832738,-0.955695686294,-0.20180012469
5100000000.0,-0.957346228147,-0.198032651551,0.042534504729,-0.204771110507,0.042534504729,-0.204771110507,-0.957346228147,-0.198032651551
5200000000.0,-0.958907842093,-0.19438816944,0.0409717642382,-0.201261517636,0.0409717642382,-0.201261517636,-0.958907842093,-0.19438816944
5300000000.0,-0.96038671856,-0.190860965267,0.0394917406858,-0.197869342696,0.0394917406858,-0.197869342696,-0.96038671856,-0.190860965267
5400000000.0,-0.961788525976,-0.187445645122,0.0380887655567,-0.19458919343,0.0380887655567,-0.19458919343,-0.961788525976,-0.187445645122
5500000000.0,-0.963118461926,-0.184137115269,0.0367576411784,-0.191415977749,0.0367576411784,-0.191415977749,-0.963118461926,-0.184137115269
5600000000.0,-0.964381298649,-0.180930564085,0.0354935952226,-0.188344885666,0.0354935952226,-0.188344885666,-0.964381298649,-0.180930564085
5700000000.0,-0.96558142357,-0.177821444963,0.0342922401775,-0.185371372208,0.0342922401775,-0.185371372208,-0.96558142357,-0.177821444963
5800000000.0,-0.966722875453,-0.174805460174,0.0331495371888,-0.182491141271,0.0331495371888,-0.182491141271,-0.966722875453,-0.174805460174
5900000000.0,-0.967809376717,-0.171878545667,0.032061763749,-0.179700130425,0.032061763749,-0.179700130425,-0.967809376717,-0.171878545667
6000000000.0,-0.968844362353,-0.169036856783,0.0310254847793,-0.176994496627,0.0310254847793,-0.176994496627,-0.968844362353,-0.169036856783
6100000000.0,-0.969831005837,-0.166276754839,0.030037526711,-0.174370602806,0.030037526711,-0.174370602806,-0.969831005837,-0.166276754839
6200000000.0,-0.970772242406,-0.16359479456,0.0290949542191,-0.171825005296,0.0290949542191,-0.171825005296,-0.970772242406,-0.16359479456
6300000000.0,-0.971670789963,-0.160987712296,0.0281950493077,-0.169354442053,0.0281950493077,-0.169354442053,-0.971670789963,-0.160987712296
6400000000.0,-0.972529167914,-0.158452415001,0.0273352924818,-0.166955821635,0.0273352924818,-0.166955821635,-0.972529167914,-0.158452415001
6500000000.0,-0.973349714132,-0.155985969914,0.0265133457744,-0.164626212884,0.0265133457744,-0.164626212884,-0.973349714132,-0.155985969914
6600000000.0,-0.974134600285,-0.15358559492,0.025727037426,-0.162362835284,0.025727037426,-0.162362835284,-0.974134600285,-0.15358559492
6700000000.0,-0.97488584568,-0.151248649523,0.024974348035,-0.160163049942,0.024974348035,-0.160163049942,-0.97488584568,-0.151248649523
6800000000.0,-0.9756053298,-0.148972626424,0.0242533980246,-0.158024351156,0.0242533980246,-0.158024351156,-0.9756053298,-0.148972626424
6900000000.0,-0.976294803663,-0.146755143631,0.0235624362832,-0.155944358539,0.0235624362832,-0.155944358539,-0.976294803663,-0.146755143631
7000000000.0,-0.976955900124,-0.1445939371,0.022899829859,-0.153920809645,0.022899829859,-0.153920809645,-0.976955900124,-0.1445939371
7100000000.0,-0.977590143243,-0.142486853841,0.0222640545965,-0.151951553088,0.0222640545965,-0.151951553088,-0.977590143243,-0.142486853841
7200000000.0,-0.978198956796,-0.140431845481,0.0216536866208,-0.1500345421,0.0216536866208,-0.1500345421,-0.978198956796,-0.140431845481
7300000000.0,-0.978783672036,-0.138426962238,0.0210673945829,-0.148167828506,0.0210673945829,-0.148167828506,-0.978783672036,-0.138426962238
7400000000.0,-0.979345534756,-0.13647034729,0.0205039325904,-0.146349557093,0.0205039325904,-0.146349557093,-0.979345534756,-0.13647034729
7500000000.0,-0.979885711743,-0.134560231499,0.019962133755,-0.144577960337,0.019962133755,-0.144577960337,-0.979885711743,-0.134560231499
7600000000.0,-0.980405296677,-0.13269492848,0.0194409042975,-0.142851353468,0.0194409042975,-0.142851353468,-0.980405296677,-0.13269492848
7700000000.0,-0.980905315517,-0.130872829974,0.0189392181562,-0.141168129848,0.0189392181562,-0.141168129848,-0.980905315517,-0.130872829974
7800000000.0,-0.981386731443,-0.129092401527,0.0184561120494,-0.139526756647,0.0184561120494,-0.139526756647,-0.981386731443,-0.129092401527
7900000000.0,-0.981850449377,-0.12735217843,0.0179906809511,-0.137925770784,0.0179906809511,-0.137925770784,-0.981850449377,-0.12735217843
8000000000.0,-0.982297320135,-0.125650761917,0.0175420739392,-0.13636377513,0.0175420739392,-0.13636377513,-0.982297320135,-0.125650761917
8100000000.0,-0.982728144244,-0.123986815604,0.0171094903832,-0.134839434938,0.0171094903832,-0.134839434938,-0.982728144244,-0.123986815604
8200000000.0,-0.98314367544,-0.12235906214,0.0166921764392,-0.133351474502,0.0166921764392,-0.133351474502,-0.98314367544,-0.12235906214
8300000000.0,-0.983544623897,-0.120766280069,0.0162894218251,-0.13189867402,0.0162894218251,-0.13189867402,-0.983544623897,-0.120766280069
8400000000.0,-0.983931659196,-0.119207300883,0.0159005568512,-0.130479866642,0.0159005568512,-0.130479866642,-0.983931659196,-0.119207300883
8500000000.0,-0.984305413064,-0.117681006256,0.0155249496816,-0.129093935703,0.0155249496816,-0.129093935703,-0.984305413064,-0.117681006256
8600000000.0,-0.984666481895,-0.116186325434,0.015162003809,-0.127739812126,0.015162003809,-0.127739812126,-0.984666481895,-0.116186325434
8700000000.0,-0.985015429089,-0.114722232798,0.0148111557216,-0.126416471967,0.0148111557216,-0.126416471967,-0.985015429089,-0.114722232798
8800000000.0,-0.985352787205,-0.113287745554,0.0144718727481,-0.12512293412,0.0144718727481,-0.12512293412,-0.985352787205,-0.113287745554
8900000000.0,-0.985679059954,-0.111881921571,0.0141436510627,-0.123858258152,0.0141436510627,-0.123858258152,-0.985679059954,-0.111881921571
9000000000.0,-0.985994724044,-0.110503857345,0.0138260138398,-0.122621542258,0.0138260138398,-0.122621542258,-0.985994724044,-0.110503857345
9100000000.0,-0.986300230895,-0.10915268607,0.0135185095435,-0.121411921347,0.0135185095435,-0.121411921347,-0.986300230895,-0.10915268607
9200000000.0,-0.98659600822,-0.107827575835,0.0132207103416,-0.120228565229,0.0132207103416,-0.120228565229,-0.98659600822,-0.107827575835
9300000000.0,-0.986882461501,-0.106527727916,0.012932210634,-0.119070676907,0.012932210634,-0.119070676907,-0.986882461501,-0.106527727916
9400000000.0,-0.987159975349,-0.105252375163,0.0126526256865,-0.117937490974,0.0126526256865,-0.117937490974,-0.987159975349,-0.105252375163
9500000000.0,-0.987428914782,-0.104000780484,0.0123815903603,-0.116828272087,0.0123815903603,-0.116828272087,-0.987428914782,-0.104000780484
9600000000.0,-0.987689626401,-0.102772235413,0.0121187579313,-0.115742313537,0.0121187579313,-0.115742313537,-0.987689626401,-0.102772235413
9700000000.0,-0.987942439488,-0.10156605875,0.0118637989906,-0.114678935895,0.0118637989906,-0.114678935895,-0.987942439488,-0.10156605875
9800000000.0,-0.988187667035,-0.100381595287,0.0116164004209,-0.113637485733,0.0116164004209,-0.113637485733,-0.988187667035,-0.100381595287
9900000000.0,-0.988425606695,-0.0992182145944,0.011376264442,-0.112617334412,0.011376264442,-0.112617334412,-0.988425606695,-0.0992182145944
10000000000.0,-0.98865654167,-0.0980753098783,0.0111431077216,-0.11161787694,0.0111431077216,-0.11161787694,-0.98865654167,-0.0980753098783
